model_source,model_eval,dataset,data_idx,cliff_position,taxonomy_type,cliff_token_id,cliff_token_str,source_rank,source_prob,source_logprob,eval_rank,eval_prob,eval_logprob,delta_rank,delta_prob
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,220, ,1,0.9999990463265931,-9.536738616588991e-07,1,0.9987679420711344,-0.0012328175362199545,0,-0.0012311042554586926
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,720," 
",5,4.944450501938644e-09,-19.125,4,2.141898026206122e-05,-10.751233100891113,-1,2.1414035811559283e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,256,  ,6,3.850741922767617e-09,-19.375,9,1.7581769653366108e-06,-13.251233100891113,3,1.7543262234138432e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,489, +,7,1.9362746373840963e-09,-20.0625,10,8.305039922247134e-07,-14.001233100891113,3,8.285677175873294e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,482, -,8,1.4166087866431961e-09,-20.375,7,3.284707007940576e-06,-12.626233100891113,-1,3.283290399153933e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,9220, Two,10,4.3204126993085624e-10,-21.5625,19,4.176036329215187e-07,-14.688733100891113,9,4.1717159165158785e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,662,.,13,2.4616969518153846e-10,-22.125,21,0.0,-1000000000.0,8,-2.4616969518153846e-10
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,217,DF,949,?,20,1.026187963170189e-10,-23.0,21,0.0,-1000000000.0,1,-1.026187963170189e-10
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,791,The,3,0.027546524852595046,-3.591878890991211,3,0.22450690822736202,-1.4938488006591797,0,0.19696038337476698
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,11458,However,5,0.0013714607161332128,-6.591878890991211,12,0.00043340028959920575,-7.74384880065918,7,-0.000938060426534007
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,256,  ,6,0.0008318329729262383,-7.091878890991211,14,0.0003375324849232351,-7.99384880065918,8,-0.0004943004880030032
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,22447,�,8,0.000392930073877477,-7.841878890991211,21,0.0,-1000000000.0,13,-0.000392930073877477
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,7749,Total,13,8.767455031141581e-05,-9.341878890991211,21,0.0,-1000000000.0,8,-8.767455031141581e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,24901,Finally,15,6.0257778451855774e-05,-9.716878890991211,15,0.000124171261930768,-8.99384880065918,0,6.391348347891223e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,12487,Then,16,4.995545293345192e-05,-9.904378890991211,21,0.0,-1000000000.0,5,-4.995545293345192e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,1271,To,19,3.890534586325907e-05,-10.154378890991211,10,0.000556496987445208,-7.49384880065918,-9,0.000517591641581949
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_592_path_0,289,SS,4071,But,20,3.654819011722179e-05,-10.216878890991211,21,0.0,-1000000000.0,1,-3.654819011722179e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,1457, now,6,0.009546949461161042,-4.651533603668213,1,0.47358219643178245,-0.7474297881126404,-5,0.46403524697062143
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,284, =,11,0.0007836613333818355,-7.151533603668213,5,0.04405000347478146,-3.122429847717285,-6,0.04326634214139963
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,5131, currently,11,0.0007836613333818355,-7.151533603668213,10,0.011137585073761423,-4.497429847717285,-1,0.010353923740379587
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,3118, present,13,0.0006915786993847838,-7.276533603668213,21,0.0,-1000000000.0,8,-0.0006915786993847838
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,2561, available,17,0.00019814052029928683,-8.526534080505371,13,0.006755286822394094,-4.997429847717285,-4,0.006557146302094807
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,1306, after,18,0.00017485839544062077,-8.651534080505371,13,0.006755286822394094,-4.997429847717285,-5,0.006580428426953473
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,102,SS,449, with,20,7.759294262186923e-05,-9.464034080505371,9,0.01430094231523168,-4.247429847717285,-11,0.01422334937260981
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,128,SS,4516,So,2,0.2114921977818042,-1.5535671710968018,1,0.4865153240218992,-0.7204868793487549,-1,0.27502312624009495
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,128,SS,55915,Therefore,4,0.06866146383690283,-2.6785671710968018,2,0.26041288733234114,-1.3454868793487549,-2,0.1917514234954383
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_65_path_0,128,SS,791,The,6,0.04719028796119737,-3.0535671710968018,3,0.12301033787851225,-2.095486879348755,-3,0.07582004991731488
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_664_path_0,23,AG,15039, boxes,1,0.6938922771899128,-0.3654385507106781,1,0.949041156487544,-0.05230311304330826,0,0.2551488792976312
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_664_path_0,23,AG,2536, non,4,0.0006327479101791059,-7.365438461303711,4,0.0034227761610045623,-5.677303314208984,0,0.0027900282508254563
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_664_path_0,23,AG,22995,boxes,16,3.3203563007084286e-06,-12.615438461303711,21,0.0,-1000000000.0,5,-3.3203563007084286e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_664_path_0,23,AG,1063, some,20,1.8918819921307664e-06,-13.177938461303711,21,0.0,-1000000000.0,1,-1.8918819921307664e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,21,SS,502, new,5,0.07339399166089888,-2.6119132041931152,5,0.00838037000111266,-4.781863212585449,0,-0.06501362165978622
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,21,SS,1566, last,8,0.006826704645470205,-4.986913204193115,21,0.0,-1000000000.0,13,-0.006826704645470205
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,21,SS,1561, New,20,0.0002999443258499974,-8.111913681030273,21,0.0,-1000000000.0,1,-0.0002999443258499974
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,209,AG,1306, after,1,0.4330064586664308,-0.8370026350021362,9,0.007434590298980516,-4.901611804962158,8,-0.42557186836745026
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,209,AG,512,":
",6,0.006176504674228609,-5.087002754211426,1,0.35821862129370835,-1.0266118049621582,-5,0.35204211661947976
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,209,AG,25,:,16,0.000271376675896248,-8.212002754211426,5,0.062249062439589296,-2.776611804962158,-11,0.06197768576369305
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_696_path_0,209,AG,627,".
",16,0.000271376675896248,-8.212002754211426,4,0.07992937833741488,-2.526611804962158,-12,0.07965800166151864
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,5097, takes,1,0.9999740130508765,-2.5987286790041253e-05,1,0.9998724623283217,-0.00012754580529872328,0,-0.00010155072255479958
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,1935, take,3,8.315073081744917e-07,-14.000025749206543,7,8.314224628769891e-07,-14.000127792358398,4,-8.484529750262502e-11
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,596,'s,4,5.043346761829504e-07,-14.500025749206543,5,1.7601213677227368e-06,-13.250127792358398,1,1.2557866915397864e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,374, is,7,5.3156433095392757e-08,-16.75002670288086,21,0.0,-1000000000.0,14,-5.3156433095392757e-08
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,7612, requires,14,4.363345737486683e-09,-19.25002670288086,21,0.0,-1000000000.0,7,-4.363345737486683e-09
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,29,DF,706, has,17,1.8189131166843093e-09,-20.12502670288086,17,2.1021651945680475e-07,-15.375127792358398,0,2.0839760634012043e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,4520, minutes,1,0.5796069083374872,-0.5454051494598389,3,0.20585326319029093,-1.5805916786193848,2,-0.3737536451471962
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,13,.,4,1.5960312468963284e-05,-11.045405387878418,4,0.0004503021848777253,-7.705591678619385,0,0.000434341872408762
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,1332, min,5,9.680418851020071e-06,-11.545405387878418,10,1.3597941248655213e-05,-11.205592155456543,5,3.917522397635143e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,52762, minutos,6,5.181554822859165e-06,-12.170405387878418,8,2.704273527037924e-05,-10.518092155456543,2,2.1861180447520075e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,38137,minutes,8,3.142771865045947e-06,-12.670405387878418,5,5.3780900912197806e-05,-9.830592155456543,-3,5.0638129047151856e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,948,].,10,2.1599934085319874e-06,-13.045405387878418,21,0.0,-1000000000.0,11,-2.1599934085319874e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,4207, hours,13,1.4845403119432035e-06,-13.420405387878418,21,0.0,-1000000000.0,8,-1.4845403119432035e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,220, ,14,7.946171680647465e-07,-14.045405387878418,21,0.0,-1000000000.0,7,-7.946171680647465e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,25876, mins,14,7.946171680647465e-07,-14.045405387878418,17,6.837474255217448e-06,-11.893092155456543,3,6.0428570871527015e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,6622, seconds,16,7.012471895576817e-07,-14.170405387878418,21,0.0,-1000000000.0,5,-7.012471895576817e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,9568, minute,17,6.587607701317237e-07,-14.232905387878418,6,4.1884607744705283e-05,-10.080592155456543,-11,4.122584697457356e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,68755,_minutes,17,6.587607701317237e-07,-14.232905387878418,9,1.640224806397722e-05,-11.018092155456543,-8,1.5743487293845498e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,77759,(minutes,17,6.587607701317237e-07,-14.232905387878418,21,0.0,-1000000000.0,4,-6.587607701317237e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_704_path_0,122,AG,81724, Minuten,20,6.188484727308067e-07,-14.295405387878418,21,0.0,-1000000000.0,1,-6.188484727308067e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_747_path_0,72,DF,38897, Julian,1,0.9953908956313308,-0.004619759041815996,1,0.9974250511923659,-0.0025782696902751923,0,0.0020341555610351447
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,279, the,2,0.34662797314578037,-1.059503197669983,2,0.04710988907943071,-3.055272340774536,0,-0.29951808406634967
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,220, ,3,0.0056027200359449626,-5.184503078460693,3,0.006375628661741655,-5.055272579193115,0,0.0007729086257966923
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,555, by,4,0.00016918740445847575,-8.684503555297852,5,6.250449384067167e-05,-9.680272102355957,1,-0.00010668291061780408
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,1473,":

",5,5.109016922659471e-06,-12.184503555297852,4,8.02573587486248e-05,-9.430272102355957,-1,7.514834182596533e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,832, one,6,2.129755112951505e-06,-13.059503555297852,9,5.813823567961137e-06,-12.055272102355957,3,3.6840684550096325e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,7083, £,7,7.834931207846216e-07,-14.059503555297852,9,5.813823567961137e-06,-12.055272102355957,2,5.030330447176516e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,8842, $.,10,4.752125994298065e-07,-14.559503555297852,9,5.813823567961137e-06,-12.055272102355957,-1,5.338610968531331e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,1057, our,11,4.1937364706597833e-07,-14.684503555297852,9,5.813823567961137e-06,-12.055272102355957,-2,5.394449920895159e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,18160, dollar,11,4.1937364706597833e-07,-14.684503555297852,18,2.4235622345947916e-06,-12.930272102355957,7,2.0041885875288133e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,264, a,13,3.2660852473449486e-07,-14.934503555297852,7,1.3946637720665615e-05,-11.180272102355957,-6,1.362002919593112e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,813, his,13,3.2660852473449486e-07,-14.934503555297852,21,0.0,-1000000000.0,8,-3.2660852473449486e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,203,SS,85600," $

",20,1.1287288586104948e-07,-15.997003555297852,6,2.605574954140528e-05,-10.555272102355957,-14,2.594287665554423e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,220, ,1,0.6782183487870351,-0.3882859945297241,1,0.9986132567410984,-0.001387705677188933,0,0.3203949079540632
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,264, a,6,0.00012178106958406582,-9.013285636901855,9,5.414729697424461e-06,-12.126387596130371,3,-0.00011636633988664136
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,314, {,8,3.953652471800585e-05,-10.138285636901855,21,0.0,-1000000000.0,13,-3.953652471800585e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,366, <,10,2.5526698924260406e-05,-10.575785636901855,21,0.0,-1000000000.0,11,-2.5526698924260406e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,12264, �,12,1.6481275545017186e-05,-11.013285636901855,21,0.0,-1000000000.0,9,-1.6481275545017186e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,33982, \$,14,1.5482725538817433e-05,-11.075785636901855,15,5.707083113206365e-07,-14.376387596130371,1,-1.4912017227496795e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_775_path_0,249,AG,813, his,15,1.283563030047498e-05,-11.263285636901855,21,0.0,-1000000000.0,6,-1.283563030047498e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_778_path_0,319,SS,13,.,2,0.11151452626284322,-2.1936004161834717,3,0.07576486899386162,-2.58012056350708,1,-0.035749657268981605
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_778_path_0,319,SS,11,",",3,0.08684760037733905,-2.4436004161834717,10,0.011618918972563997,-4.45512056350708,7,-0.07522868140477505
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_778_path_0,319,SS,320, (,8,0.013318507701048365,-4.318600654602051,21,0.0,-1000000000.0,13,-0.013318507701048365
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_778_path_0,319,SS,15453, initially,13,0.001802464012010388,-6.318600654602051,18,0.00228790079894937,-6.08012056350708,5,0.000485436786938982
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,1789, For,2,0.31868593088033315,-1.1435492038726807,2,0.17561851648493465,-1.739441156387329,0,-0.1430674143953985
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,220, ,3,0.10346217377269266,-2.2685492038726807,1,0.6129688887488798,-0.4894410967826843,-2,0.5095067149761872
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,29900, Regular,4,0.026159334197768055,-3.6435492038726807,3,0.07320868947485328,-2.614441156387329,-1,0.04704935527708522
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,5629, First,7,0.0027571741968608885,-5.893548965454102,7,0.006009336607538091,-5.11444091796875,0,0.003252162410677202
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,1283, He,8,0.002147289423579532,-6.143548965454102,9,0.0036448468970053565,-5.61444091796875,1,0.0014975574734258246
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,2468, At,11,0.0005429197899336558,-7.518548965454102,21,0.0,-1000000000.0,10,-0.0005429197899336558
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,30192, Hours,16,0.0001372716202412234,-8.893548965454102,6,0.007716140941510995,-4.86444091796875,-10,0.007578869321269771
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,47,SS,7159, Monday,19,8.86292193291151e-05,-9.331048965454102,12,0.0013408642396257962,-6.61444091796875,-7,0.001252235020296681
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,31001, Determine,2,0.15931793148026233,-1.8368535041809082,2,0.004590456929013878,-5.38377571105957,0,-0.15472747455124844
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,65647, Identify,3,0.06641359468786437,-2.711853504180908,8,0.00012233153351963832,-9.00877571105957,5,-0.06629126315434473
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,8876, Since,4,0.05172295954949566,-2.961853504180908,3,0.0011606492744909666,-6.75877571105957,-1,-0.0505623102750047
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,7531, Find,5,0.003306538179280309,-5.711853504180908,7,0.000157076798301604,-8.75877571105957,2,-0.003149461380978705
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,4452, However,6,0.0015618980412531907,-6.461853504180908,16,1.2893648772433593e-05,-11.25877571105957,10,-0.0015490043924807572
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,7316, Convert,7,0.0007377883934797129,-7.211853504180908,9,8.407715144610586e-05,-9.38377571105957,2,-0.000653711242033607
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,4343, Check,8,0.0005070740528550218,-7.586853504180908,12,3.504857116063951e-05,-10.25877571105957,4,-0.00047202548169438235
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,1789, For,12,0.00021137981300593778,-8.461853981018066,14,2.408850719565e-05,-10.63377571105957,2,-0.00018729130581028778
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,578, The,15,6.862497784212429e-05,-9.586853981018066,18,8.861666565789988e-06,-11.63377571105957,3,-5.97633112763343e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,1666, As,15,6.862497784212429e-05,-9.586853981018066,21,0.0,-1000000000.0,6,-6.862497784212429e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,9393, Because,17,5.0207106325415116e-05,-9.899353981018066,21,0.0,-1000000000.0,4,-5.0207106325415116e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,8442, Only,18,4.430761581991428e-05,-10.024353981018066,21,0.0,-1000000000.0,3,-4.430761581991428e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_859_path_0,107,SS,2030, But,19,3.9101333721982574e-05,-10.149353981018066,21,0.0,-1000000000.0,2,-3.9101333721982574e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,53,AG,6944, wants,1,0.41883175132433004,-0.8702859878540039,1,0.9950916874428647,-0.004920397885143757,0,0.5762599361185347
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,53,AG,16388, hopes,17,0.00023164929537913115,-8.370285987854004,11,3.518396898016423e-05,-10.25492000579834,-6,-0.00019646532639896693
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,53,AG,25283, expects,18,0.00020442978565798727,-8.495285987854004,6,5.8008558045250266e-05,-9.75492000579834,-12,-0.000146421227612737
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,53,AG,1053, would,19,0.00015921007715355995,-8.745285987854004,18,1.6619730138906974e-05,-11.00492000579834,-1,-0.00014259034701465296
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,57,AG,279, the,1,0.9794538596175703,-0.020760148763656616,1,0.913914077156178,-0.09001871943473816,0,-0.06553978246139225
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,57,AG,220, ,5,0.0002258226646957978,-8.395760536193848,10,4.7016202933437075e-05,-9.965018272399902,5,-0.00017880646176236074
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,57,AG,682, all,9,1.1243048446222901e-05,-11.395760536193848,9,6.036999956268195e-05,-9.715018272399902,0,4.9126951116459046e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,11486, selling,3,0.1822383588049049,-1.702439785003662,2,0.0882886417472947,-2.4271438121795654,-1,-0.09394971705761021
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,3430, price,4,0.07596825031430936,-2.577439785003662,1,0.7392317907777387,-0.30214375257492065,-3,0.6632635404634294
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,12974, desired,5,0.05916413283334862,-2.827439785003662,3,0.053549768124119004,-2.9271438121795654,-2,-0.005614364709229616
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,2631, required,6,0.05221216396953372,-2.952439785003662,7,0.01194857118620698,-4.427143573760986,1,-0.040263592783326745
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,824, per,7,0.01920778170346378,-3.952439785003662,6,0.01534226909619256,-4.177143573760986,-1,-0.003865512607271221
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,2218, target,8,0.014959035431722195,-4.202439785003662,13,0.0011113902456822938,-6.802143573760986,5,-0.013847645186039901
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,8187, minimum,10,0.009073113629067122,-4.702439785003662,16,0.0006740922589118675,-7.302143573760986,6,-0.008399021370155255
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,907, value,11,0.002024485297098648,-6.202439785003662,9,0.004395633690779022,-5.427143573760986,-2,0.002371148393680374
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,4662, sell,13,0.0008439310297579875,-7.077439785003662,21,0.0,-1000000000.0,8,-0.0008439310297579875
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,4430, share,16,0.0005800247487916897,-7.452439785003662,10,0.003021071909164813,-5.802143573760986,-6,0.002441047160373123
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,7340, maximum,16,0.0005800247487916897,-7.452439785003662,21,0.0,-1000000000.0,5,-0.0005800247487916897
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,gsm1k,GSM1K_865_path_0,92,SS,6412, sale,19,0.0003986447912779553,-7.827439785003662,8,0.004980905516954673,-5.302143573760986,-11,0.004582260725676718
