model_source,model_eval,dataset,data_idx,cliff_position,taxonomy_type,cliff_token_id,cliff_token_str,source_rank,source_prob,source_logprob,eval_rank,eval_prob,eval_logprob,delta_rank,delta_prob
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,498,AG,1741, such,1,0.4389122592388436,-0.8234557509422302,1,0.3471264592022675,-1.0580661296844482,0,-0.0917858000365761
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,498,AG,1493, these,12,0.002609867538294159,-5.948455810546875,12,0.002650342589977571,-5.933066368103027,0,4.047505168341221e-05
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,498,AG,55733, unordered,14,0.000847299935785661,-7.073455810546875,15,0.0016075140395635857,-6.433066368103027,1,0.0007602141037779247
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,498,AG,12300, faces,15,0.0007477395688909724,-7.198455810546875,21,0.0,-1000000000.0,6,-0.0007477395688909724
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,784,AG,4416,So,1,0.6796397630657052,-0.3861923813819885,2,0.268553659082863,-1.3147045373916626,1,-0.4110861039828422
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,784,AG,3983,But,6,0.005880036428443078,-5.136192321777344,5,0.008109618779533655,-4.814704418182373,-1,0.0022295823510905775
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,784,AG,14374,###,18,0.0010217971178028249,-6.886192321777344,18,0.0007543120484715273,-7.189704418182373,0,-0.00026748506933129757
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,784,AG,17949,Because,18,0.0010217971178028249,-6.886192321777344,21,0.0,-1000000000.0,3,-0.0010217971178028249
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1160,AG,14085,$$,1,0.2514239108052385,-1.3806148767471313,1,0.23563954932947614,-1.4454519748687744,0,-0.01578436147576237
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1160,AG,23085,Which,8,0.03855711010192503,-3.255614757537842,3,0.09822917844961894,-2.3204519748687744,-5,0.05967206834769391
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1160,AG,1986,This,11,0.016072994790055087,-4.130614757537842,10,0.021917892318712166,-3.8204519748687744,-1,0.005844897528657078
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1160,AG,4792,That,11,0.016072994790055087,-4.130614757537842,15,0.00554171235600217,-5.195451736450195,4,-0.010531282434052918
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1160,AG,28,=,18,0.0059129243413169694,-5.130614757537842,9,0.03189034515025242,-3.4454519748687744,-9,0.025977420808935454
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,90,{,1,0.9999998807907247,-1.1920928244535389e-07,1,0.9999632848858607,-3.671578815556131e-05,0,-3.659590486393416e-05
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,35702,{\,2,6.023573837886479e-08,-16.625,2,2.7535451457257516e-05,-10.500036239624023,0,2.7475215718878653e-05
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,96065,{(,3,2.8453348089834e-08,-17.375,3,4.784943984415945e-06,-12.250036239624023,0,4.756490636326111e-06
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,16,1,5,2.335593038799337e-09,-19.875,16,5.3155926158560074e-08,-16.750036239624023,11,5.0820333119760736e-08
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,6257,{},7,1.103256032343554e-09,-20.625,5,7.811206327994663e-07,-14.062536239624023,-2,7.800173767671228e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,2979,{{,9,3.1608814543136926e-10,-21.875,4,9.422113357295746e-07,-13.875036239624023,-5,9.418952475841432e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,314, {,11,2.4616969518153846e-10,-22.125,8,3.4662017965359416e-07,-14.875036239624023,-3,3.463740099584126e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,7,(,13,1.3176514270095466e-10,-22.75,8,3.4662017965359416e-07,-14.875036239624023,-5,3.464884145108932e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,13608,{',16,4.5536814829435366e-11,-23.8125,21,0.0,-1000000000.0,5,-4.5536814829435366e-11
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1265,DF,220, ,19,3.1296964622560676e-11,-24.1875,6,4.181037457579e-07,-14.687536239624023,-13,4.180724487932774e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1459,DF,400, $,1,1.0,0.0,1,0.9999873639751784,-1.2636104656849056e-05,0,-1.2636024821599534e-05
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1459,DF,24437," $
",4,6.560200168153779e-12,-25.75,21,0.0,-1000000000.0,17,-6.560200168153779e-12
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1459,DF,71059, Multiply,15,6.101936677605324e-13,-28.125,7,4.450797320133171e-07,-14.625012397766113,-8,4.450791218196493e-07
Qwen3-8B,Qwen3-0.6B,math500,test/counting_and_probability/1003.json_path_0,1459,DF,1205, We,20,2.543665647376923e-13,-29.0,21,0.0,-1000000000.0,1,-2.543665647376923e-13
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/465.json_path_0,1556,DF,90,{,1,0.9999992847447459,-7.152555099310121e-07,1,0.9977738457360431,-0.0022286358289420605,0,-0.0022254390087027565
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/465.json_path_0,1711,AG,13,.,1,0.2840736691442766,-1.2585216760635376,2,0.2572100444999203,-1.3578622341156006,1,-0.02686362464435632
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,4416,So,2,0.17997126644261008,-1.7149580717086792,7,0.0546899150766792,-2.906075954437256,5,-0.12528135136593088
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,12209,Then,4,0.07502317666990528,-2.5899581909179688,2,0.13119428610660444,-2.031075954437256,-2,0.05617110943669916
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,641,In,6,0.02435645941494613,-3.7149581909179688,9,0.042592548687826394,-3.156075954437256,3,0.018236089272880264
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,12549,Since,9,0.018968829665206938,-3.9649581909179688,11,0.01382777602258348,-4.281075954437256,2,-0.0051410536426234575
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,44500,Thus,9,0.018968829665206938,-3.9649581909179688,14,0.005764274640436201,-5.156075954437256,5,-0.013204555024770737
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,4854,Each,14,0.008960240678485297,-4.714958190917969,13,0.008386970113336093,-4.781075954437256,-1,-0.0005732705651492042
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,1986,This,15,0.006978242456912605,-4.964958190917969,17,0.00508695451583188,-5.281075954437256,2,-0.0018912879410807248
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,54815,Therefore,16,0.006158277353709691,-5.089958190917969,21,0.0,-1000000000.0,5,-0.006158277353709691
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,412,SS,2679,If,20,0.0032962883335627964,-5.714958190917969,21,0.0,-1000000000.0,1,-0.0032962883335627964
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,460,SS,1124, \,2,0.3699388533639083,-0.9944175481796265,1,0.6161016638620116,-0.4843432903289795,-1,0.2461628104981033
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,460,SS,7,(,4,0.005276893707354976,-5.244417667388916,6,0.007755573531422219,-4.859343528747559,2,0.0024786798240672425
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,460,SS,4955,\t,6,0.00020460747087930963,-8.494417190551758,10,0.0017305023641091633,-6.359343528747559,4,0.0015258948932298537
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,460,SS,81,r,7,0.00018056545929665853,-8.619417190551758,6,0.007755573531422219,-4.859343528747559,-1,0.00757500807212556
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,460,SS,10699,)\,10,3.5555447074119744e-05,-10.244417190551758,13,0.0007213807105609793,-7.234343528747559,3,0.0006858252634868595
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,582, we,1,0.37186367736301285,-0.9892279505729675,8,0.018781295805304434,-3.974893808364868,7,-0.35308238155770844
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,11,",",6,0.06462021378968977,-2.7392280101776123,4,0.051052855102473135,-2.974893808364868,-2,-0.013567358687216632
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,1667, using,15,0.0017220707777511625,-6.364227771759033,21,0.0,-1000000000.0,6,-0.0017220707777511625
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,311, to,16,0.0015197221273968462,-6.489227771759033,21,0.0,-1000000000.0,5,-0.0015197221273968462
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,3501, points,16,0.0015197221273968462,-6.489227771759033,7,0.02732662415212279,-3.599893808364868,-9,0.025806902024725943
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,304, in,18,0.0011835607828676051,-6.739227771759033,12,0.0017469330525460153,-6.349893569946289,-6,0.0005633722696784102
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/65.json_path_0,853,AG,1459, point,18,0.0011835607828676051,-6.739227771759033,9,0.006909254252625335,-4.974893569946289,-9,0.00572569346975773
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,766,ink,1,0.9999824765407688,-1.7523612768854946e-05,1,0.9954460577630189,-0.004564343020319939,0,-0.0045364187777499065
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,2956,ö,2,1.3007074370921508e-05,-11.250017166137695,2,0.0027960032694548907,-5.87956428527832,0,0.002782996195083969
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,10009,enger,5,9.931023833370438e-08,-16.125017166137695,3,0.0010285921202805909,-6.87956428527832,-2,0.0010284928100422572
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,37121,andel,7,2.5109560519566853e-08,-17.500017166137695,21,0.0,-1000000000.0,14,-2.5109560519566853e-08
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,337,ol,8,1.7257531740251372e-08,-17.875017166137695,21,0.0,-1000000000.0,13,-1.7257531740251372e-08
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,34731,-shaped,9,7.1940095359071505e-09,-18.750017166137695,21,0.0,-1000000000.0,12,-7.1940095359071505e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,2105,"\""",12,2.9989093447247038e-09,-19.625017166137695,21,0.0,-1000000000.0,9,-2.9989093447247038e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,3316,andle,14,2.1940489463947254e-09,-19.937517166137695,21,0.0,-1000000000.0,7,-2.1940489463947254e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,644,ong,15,1.9362413993123403e-09,-20.062517166137695,8,4.519318371432822e-05,-10.00456428527832,-7,4.519124747292891e-05
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,23438,oser,16,1.708727037549203e-09,-20.187517166137695,21,0.0,-1000000000.0,5,-1.708727037549203e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,437,and,17,1.6052004998562939e-09,-20.250017166137695,21,0.0,-1000000000.0,4,-1.6052004998562939e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,63361,Ö,17,1.6052004998562939e-09,-20.250017166137695,21,0.0,-1000000000.0,4,-1.6052004998562939e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,965,oll,19,1.2501314062746922e-09,-20.500017166137695,21,0.0,-1000000000.0,2,-1.2501314062746922e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/686.json_path_0,88,DF,51441,insky,19,1.2501314062746922e-09,-20.500017166137695,21,0.0,-1000000000.0,2,-1.2501314062746922e-09
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/795.json_path_0,513,DF,45195,orean,1,0.9999953508594287,-4.6491513785440475e-06,1,0.9997000402096589,-0.0003000047872774303,0,-0.0002953106497698421
Qwen3-8B,Qwen3-0.6B,math500,test/geometry/795.json_path_0,513,DF,64647,oras,2,3.7266354020539563e-06,-12.500004768371582,2,0.0001795062723110008,-8.625300407409668,0,0.00017577963690894685
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,14085,$$,1,0.9520871998958875,-0.049098651856184006,1,0.9918497571694606,-0.008183637633919716,0,0.03976255727357303
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,10253,Use,6,0.00031938957293479797,-8.04909896850586,6,0.00010802115403680264,-9.133183479309082,0,-0.0002113684188979953
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,89389,(Note,10,2.6217092654840512e-05,-10.54909896850586,21,0.0,-1000000000.0,11,-2.6217092654840512e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,50,S,16,3.131185195091215e-06,-12.67409896850586,15,1.8771261913043164e-05,-10.883183479309082,-1,1.564007671795195e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,59,\,17,2.1520300144952108e-06,-13.04909896850586,13,2.12706263988771e-05,-10.758183479309082,-4,1.9118596384381887e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,17915,Recogn,17,2.1520300144952108e-06,-13.04909896850586,21,0.0,-1000000000.0,4,-2.1520300144952108e-06
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1063.json_path_0,705,AG,28,=,20,1.8991598220611055e-06,-13.17409896850586,5,0.0001224040035952963,-9.008183479309082,-15,0.00012050484377323518
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1354.json_path_0,414,DF,14085,$$,1,0.9999969005680498,-3.099436753473128e-06,1,0.9997370934485875,-0.00026294111739844084,0,-0.0002598071194622742
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1981.json_path_0,373,SS,220, ,2,0.4073320889136296,-0.898126482963562,1,0.880075801032707,-0.12774723768234253,-1,0.4727437121190774
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1981.json_path_0,373,SS,856, x,4,4.3491005290360543e-07,-14.648126602172852,3,0.000708226175143578,-7.252747058868408,-1,0.0007077912650906744
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1981.json_path_0,373,SS,481, -,6,1.411946217541059e-07,-15.773126602172852,4,2.1386567162620378e-05,-10.752747535705566,-2,2.1245372540866273e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1981.json_path_0,373,SS,320, (,12,2.9596000524152715e-08,-17.33562660217285,6,9.490231650281145e-06,-11.565247535705566,-6,9.460635649756993e-06
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/1981.json_path_0,373,SS,17,2,15,1.910861412657832e-08,-17.77312660217285,21,0.0,-1000000000.0,6,-1.910861412657832e-08
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/2152.json_path_0,91,AG,334,**,1,0.8175273456743524,-0.20147092640399933,1,0.9561006335938276,-0.04489210620522499,0,0.1385732879194752
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/232.json_path_0,381,AG,419, this,1,0.6339816890389656,-0.4557352066040039,1,0.6545484649484625,-0.42380964756011963,0,0.02056677590949696
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/232.json_path_0,381,AG,1447,":

",5,0.03576679941166267,-3.330735206604004,3,0.08858351245586718,-2.42380952835083,-2,0.05281671304420451
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/232.json_path_0,381,AG,1493, these,7,0.00484050992884448,-5.330735206604004,9,0.002360670645832663,-6.04880952835083,2,-0.0024798392830118173
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/232.json_path_0,381,AG,323, and,14,0.00035064536316737596,-7.955735206604004,20,0.00013317986097264613,-8.923810005187988,6,-0.00021746550219472983
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,166,AG,279, the,1,0.9881995985020907,-0.011870578862726688,1,0.8872796539366644,-0.11959506571292877,0,-0.1009199445654263
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,166,AG,894, any,9,5.952488730040391e-08,-16.636871337890625,8,5.8610568509618304e-05,-9.744595527648926,-1,5.85510436223179e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,166,AG,1817, each,18,1.0343874399634508e-08,-18.386871337890625,21,0.0,-1000000000.0,3,-1.0343874399634508e-08
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,326,AG,315, of,1,0.47411249638426334,-0.7463106513023376,1,0.33051295328859354,-1.1071094274520874,0,-0.1435995430956698
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,326,AG,1741, such,18,0.0005551286268905177,-7.496310710906982,13,0.006053555178842892,-5.107109546661377,-5,0.005498426551952374
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,326,AG,1447,":

",19,0.00038153395361180663,-7.871310710906982,19,0.0009283427537453968,-6.982109546661377,0,0.0005468088001335902
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,337,AG,400, $,1,0.9024533481769951,-0.10263828188180923,1,0.9597981499972243,-0.041032277047634125,0,0.057344801820229274
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,337,AG,1959, —,8,6.28315544280598e-06,-11.977638244628906,21,0.0,-1000000000.0,13,-6.28315544280598e-06
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,337,AG,624,".
",15,1.2372266638112753e-06,-13.602638244628906,19,1.7064132064469662e-05,-10.978531837463379,4,1.5826905400658388e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,503,DF,15170,}{,1,0.9994447931453926,-0.0005553610390052199,2,0.32025131718144995,-1.1386492252349854,1,-0.6791934759639426
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1208,AG,11,",",1,0.44018438289632283,-0.8205615878105164,2,0.3142379012077909,-1.1576049327850342,1,-0.12594648168853195
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1208,AG,2878, within,6,0.0014010106513260789,-6.570561408996582,17,4.6777643545137484e-05,-9.970105171203613,11,-0.0013542330077809413
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1208,AG,25,:,18,6.155611199300072e-05,-9.695561408996582,19,3.214977289567872e-05,-10.345105171203613,1,-2.9406339097322002e-05
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,22477, suppose,1,0.606272589033167,-0.5004255771636963,2,0.23655310269666247,-1.4415825605392456,1,-0.3697194863365046
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,1779, check,6,0.018307850194407387,-4.000425338745117,7,0.015122332114485706,-4.191582679748535,1,-0.0031855180799216804
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,2548, ask,9,0.00673508169856907,-5.000425338745117,21,0.0,-1000000000.0,12,-0.00673508169856907
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,4774, attempt,10,0.004085033545851582,-5.500425338745117,10,0.0029777637496575626,-5.816582679748535,0,-0.0011072697961940193
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,1744, think,11,0.003605029451168188,-5.625425338745117,9,0.010393416732602438,-4.566582679748535,-2,0.00678838728143425
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1543,AG,23643, analyze,15,0.0008043907987789639,-7.125425338745117,21,0.0,-1000000000.0,6,-0.0008043907987789639
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1623,DF,15170,}{,1,0.9999713905890374,-2.8609820219571702e-05,1,0.9946369617336568,-0.0053774709813296795,0,-0.005334428855380602
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1663,AG,323, and,1,0.39498557904182485,-0.9289060235023499,2,0.21366395203963112,-1.5433508157730103,1,-0.18132162700219373
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1663,AG,438, as,13,0.0005240591680469177,-7.553905963897705,15,0.0014396565560785988,-6.543350696563721,2,0.0009155973880316811
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,284, =,2,0.37753988038255437,-0.9740790724754333,1,0.6510012325745692,-0.4292437434196472,-1,0.27346135219201484
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,481, -,3,8.533644430723113e-07,-13.974079132080078,3,0.0005238822751620089,-7.554243564605713,0,0.0005230289107189366
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,220, ,6,1.3930791581932626e-07,-15.786579132080078,9,5.413260597298138e-07,-14.429244041442871,3,4.0201814391048756e-07
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,621, ==,8,2.4208085885786972e-08,-17.536579132080078,11,3.4950637278157136e-07,-14.866744041442871,3,3.2529828689578436e-07
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,14581, &=,10,1.7711013980924358e-08,-17.849079132080078,7,1.298573710666408e-06,-13.554244041442871,-3,1.2808626966854835e-06
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,28,=,13,1.0742272994029725e-08,-18.349079132080078,10,3.720475971824625e-07,-14.804244041442871,-3,3.613053241884328e-07
Qwen3-8B,Qwen3-0.6B,math500,test/intermediate_algebra/955.json_path_0,1746,SS,400, $,14,8.366090619717155e-09,-18.599079132080078,12,3.0843829141331367e-07,-14.991744041442871,-2,3.000722007935965e-07
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,481, -,2,0.20601676196287835,-1.5797977447509766,2,0.16186027834145364,-1.8210217952728271,0,-0.044156483621424714
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,26107, $$,4,0.031593693700316734,-3.4547977447509766,3,0.03187217855723276,-3.446021795272827,-1,0.0002784848569160267
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,7996, Last,7,0.004845049849920897,-5.329797744750977,21,0.0,-1000000000.0,14,-0.004845049849920897
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,11397, →,8,0.004275741485423151,-5.454797744750977,21,0.0,-1000000000.0,13,-0.004275741485423151
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,10083, Right,11,0.002288639495465505,-6.079797744750977,10,0.0026162271092538838,-5.946022033691406,-1,0.0003275876137883789
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,3070, **,12,0.0020197172658810796,-6.204797744750977,6,0.006276002575796101,-5.071022033691406,-6,0.004256285309915021
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/516.json_path_0,125,SS,5512, First,19,0.0003977059102634779,-7.829797744750977,14,0.0010906057167012397,-6.821022033691406,-5,0.0006928998064377618
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,315, of,3,0.18982660659650755,-1.6616442203521729,2,0.27180989866230854,-1.302652359008789,-1,0.08198329206580099
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,1447,":

",5,0.08966773977651703,-2.411644220352173,1,0.44813876151139437,-0.8026523590087891,-4,0.3584710217348773
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,320, (,7,0.003476796406828198,-5.661643981933594,11,0.00023284155457354568,-8.365152359008789,4,-0.0032439548522546525
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,382,".

",10,0.0011287505319794193,-6.786643981933594,6,0.00161624073708674,-6.427652359008789,-4,0.0004874902051073208
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,624,".
",12,1.253928575229853e-05,-11.286643981933594,16,5.530471676176839e-05,-9.802652359008789,4,4.276543100946986e-05
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,429, that,14,1.1065880837026602e-05,-11.411643981933594,16,5.530471676176839e-05,-9.802652359008789,2,4.4238835924741786e-05
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,59726, systematically,17,3.170427941291377e-06,-12.661643981933594,12,0.00017035052039423844,-8.677652359008789,-5,0.00016718009245294705
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,304, in,19,2.179001133228897e-06,-13.036643981933594,15,7.559258519585546e-05,-9.490152359008789,-4,7.341358406262656e-05
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,125,SS,323, and,19,2.179001133228897e-06,-13.036643981933594,8,0.00059458173915799,-7.427652359008789,-11,0.0005924027380247611
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,518,DF,220, ,1,1.0,0.0,1,0.9999980926550052,-1.9073468138230965e-06,0,-1.907344994833693e-06
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,518,DF,1124, \,2,6.34880011604368e-09,-18.875,2,1.7603429545652396e-06,-13.250001907348633,0,1.7539941544491958e-06
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,518,DF,28152, {\,3,5.789356328730652e-12,-25.875,7,5.602785751061334e-09,-19.000001907348633,4,5.596996394732603e-09
Qwen3-8B,Qwen3-0.6B,math500,test/number_theory/737.json_path_0,518,DF,90155," \\
",4,4.799544972039692e-12,-26.0625,17,1.4166060846789406e-09,-20.375001907348633,13,1.411806539706901e-09
