model_source,model_eval,dataset,data_idx,cliff_position,taxonomy_type,cliff_token_id,cliff_token_str,source_rank,source_prob,source_logprob,eval_rank,eval_prob,eval_logprob,delta_rank,delta_prob
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_334_path_0,64,SS,400, $,2,0.300091133778001,-1.2036690711975098,2,0.2936275228434895,-1.2254432439804077,0,-0.006463610934511532
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_334_path_0,64,SS,17767, \(,17,2.3911080329222114e-05,-10.641168594360352,21,0.0,-1000000000.0,4,-2.3911080329222114e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_334_path_0,78,SS,220, ,2,0.4336732100677061,-0.8354640007019043,3,2.9400777392844726e-11,-24.25,1,-0.43367321003830533
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_334_path_0,78,SS,32882, \$,10,8.73681826450769e-06,-11.647964477539062,21,0.0,-1000000000.0,11,-8.73681826450769e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,1519,He,2,0.24472525185743227,-1.4076191186904907,2,0.2358817007527846,-1.4444248676300049,0,-0.008843551104647657
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,12,-,4,0.054605591148807024,-2.907618999481201,4,0.046447860845245215,-3.069424867630005,0,-0.00815773030356181
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,2016,Sh,5,0.03311996522348426,-3.407618999481201,6,0.021940415909662836,-3.819424867630005,1,-0.011179549313821424
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,17,2,8,0.0050791111687526124,-5.282618999481201,10,0.0009639948273270577,-6.944424629211426,2,-0.004115116341425555
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,12549,Since,10,0.0023992022337720577,-6.032618999481201,21,0.0,-1000000000.0,11,-0.0023992022337720577
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,3,$,11,0.00145518971363379,-6.532618999481201,12,7.912951407458709e-05,-9.444424629211426,1,-0.001376060199559203
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,272,SS,7941,She,16,0.0004724309310057003,-7.657618999481201,16,3.737813578348431e-05,-10.194424629211426,0,-0.000435052795222216
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,1817, each,3,0.18118935867454095,-1.7082126140594482,21,0.0,-1000000000.0,18,-0.18118935867454095
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,773, so,5,0.0037604642724857365,-5.583212852478027,18,2.1271203856205402e-06,-13.060741424560547,13,-0.003758337152100116
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,400, $,10,0.001220844004475416,-6.708212852478027,21,0.0,-1000000000.0,11,-0.001220844004475416
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,3070, **,12,0.0009507942666934836,-6.958212852478027,11,2.5913631251511475e-05,-10.560741424560547,-1,-0.0009248806354419721
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,518, at,13,0.000839072995352191,-7.083212852478027,9,3.3273761165614504e-05,-10.310741424560547,-4,-0.0008057992341865765
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,369, for,16,0.00024039843808425072,-8.333212852478027,8,9.044746034097616e-05,-9.310741424560547,-8,-0.00014995097774327457
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,220, ,17,0.00014580902324512726,-8.833212852478027,21,0.0,-1000000000.0,4,-0.00014580902324512726
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,6693, whose,18,0.00012867601138271008,-8.958212852478027,12,2.286869931417825e-05,-10.685741424560547,-6,-0.00010580731206853184
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_393_path_0,280,SS,678, all,20,0.00010021297842735961,-9.208212852478027,21,0.0,-1000000000.0,1,-0.00010021297842735961
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_407_path_0,102,DF,334,**,1,0.9987094390244726,-0.001291394466534257,1,0.9999996423722521,-3.576278118089249e-07,0,0.0012902033477795172
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_407_path_0,102,DF,56177,"**

",5,1.3828328569358838e-05,-11.188791275024414,8,4.944450501938644e-09,-19.125,3,-1.38233841188569e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_407_path_0,102,DF,24768, ×,10,1.7580746878904427e-06,-13.251291275024414,21,0.0,-1000000000.0,11,-1.7580746878904427e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_407_path_0,102,DF,488, +,16,6.884719398959546e-07,-14.188791275024414,21,0.0,-1000000000.0,5,-6.884719398959546e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_407_path_0,102,DF,15,0,17,6.467595337187939e-07,-14.251291275024414,21,0.0,-1000000000.0,4,-6.467595337187939e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_440_path_0,116,AG,14085,$$,1,0.4449687020300068,-0.8097513318061829,21,0.0,-1000000000.0,20,-0.4449687020300068
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_440_path_0,116,AG,54745,Remaining,17,0.0002968595250681781,-8.122251510620117,21,0.0,-1000000000.0,4,-0.0002968595250681781
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_440_path_0,121,AG,54745,Remaining,1,0.4291636148914857,-0.8459170460700989,6,0.006314554865725604,-5.0648980140686035,5,-0.42284906002576006
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_440_path_0,121,AG,6590,Rem,14,0.0022520435627054595,-6.095917224884033,21,0.0,-1000000000.0,7,-0.0022520435627054595
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,67,AG,220, ,1,0.4991691754857185,-0.6948102116584778,1,0.5621761674854477,-0.5759400129318237,0,0.06300699199972926
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,67,AG,353, *,7,3.0975626222137975e-05,-10.382309913635254,12,4.582875586770625e-09,-19.200939178466797,5,-3.097104334655121e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,77,DF,12644, cream,1,0.999847912081846,-0.00015209948469419032,1,1.0,0.0,0,0.00015208791815402023
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,77,DF,400, $,6,1.5532646220323937e-06,-13.375151634216309,21,0.0,-1000000000.0,15,-1.5532646220323937e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,1124, \,1,0.5612926117303579,-0.5775129199028015,1,0.999977350747961,-2.2649508537142538e-05,0,0.4386847390176031
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,59,\,3,0.0010835498377027152,-6.827512741088867,6,5.211293209487772e-10,-21.375022888183594,3,-0.0010835493165733943
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,7,(,4,0.0003104422261389084,-8.077512741088867,20,1.675167457238914e-11,-24.812522888183594,16,-0.0003104422093872338
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,488, +,5,6.11296988031317e-05,-9.702512741088867,5,1.8189200553004362e-09,-20.125022888183594,0,-6.112787988307639e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,15,0,6,3.707703654309804e-05,-10.202512741088867,13,7.991776973601982e-11,-23.250022888183594,7,-3.7076956625328305e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,96292, \%,7,2.5482649705412375e-05,-10.577512741088867,6,5.211293209487772e-10,-21.375022888183594,-1,-2.5482128576091425e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,4955,\t,8,1.7513951937715852e-05,-10.952512741088867,4,4.363362382361484e-09,-19.250022888183594,-4,-1.7509588575333492e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,284, =,9,1.062274882295815e-05,-11.452512741088867,9,4.058559232363772e-10,-21.625022888183594,0,-1.0622342967034913e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,198,"
",10,6.443022851550406e-06,-11.952512741088867,6,5.211293209487772e-10,-21.375022888183594,-4,-6.442501722229458e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,320, (,11,4.7138162158546365e-06,-12.265012741088867,21,0.0,-1000000000.0,10,-4.7138162158546365e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,24768, ×,12,4.159928209844755e-06,-12.390012741088867,3,1.2098394559596732e-06,-13.625022888183594,-9,-2.9500887538850818e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,11,",",13,2.0917432660020696e-06,-13.077512741088867,21,0.0,-1000000000.0,8,-2.0917432660020696e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,11520,(\,14,1.4376327207064353e-06,-13.452512741088867,21,0.0,-1000000000.0,7,-1.4376327207064353e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,16,1,15,1.2687064230776938e-06,-13.577512741088867,21,0.0,-1000000000.0,6,-1.2687064230776938e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,220, ,16,8.191384325297148e-07,-14.015012741088867,12,9.05586971489217e-11,-23.125022888183594,-4,-8.190478738325659e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,61,^,17,4.667310099324415e-07,-14.577512741088867,21,0.0,-1000000000.0,4,-4.667310099324415e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,353, *,18,4.384532075506616e-07,-14.640012741088867,9,4.058559232363772e-10,-21.625022888183594,-9,-4.3804735162742526e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,4080,(-,19,3.634904760190931e-07,-14.827512741088867,21,0.0,-1000000000.0,2,-3.634904760190931e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_447_path_0,161,AG,90155," \\
",20,3.414677013806245e-07,-14.890012741088867,14,7.052718425350641e-11,-23.375022888183594,-6,-3.41397174196371e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,172,AG,1654,We,1,0.41422040243574326,-0.8813570737838745,3,0.19422834989290483,-1.6387207508087158,2,-0.21999205254283843
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,172,AG,4854,Each,11,0.0007056739932919405,-7.256357192993164,21,0.0,-1000000000.0,10,-0.0007056739932919405
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,172,AG,7981,Our,12,0.0005495794585688886,-7.506357192993164,12,3.487569072130219e-05,-10.263720512390137,0,-0.0005147037678475864
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,172,AG,3036,And,19,0.00020217898409762656,-8.506357192993164,13,3.077768903704749e-05,-10.388720512390137,-6,-0.00017140129506057906
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,172,AG,10253,Use,20,0.00017842232723385562,-8.631357192993164,11,5.7500293122570014e-05,-9.763720512390137,-9,-0.0001209220341112856
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,271,"

",1,0.812289506082737,-0.20789846777915955,1,0.9425637347380488,-0.05915173888206482,0,0.1302742286553118
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,382,".

",8,0.00039647458520364657,-7.8328986167907715,11,1.6592387427657672e-06,-13.309151649475098,3,-0.0003948153464608808
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,2219,"!

",9,0.00018728142236479017,-8.582898139953613,12,1.2922164321683927e-06,-13.559151649475098,3,-0.00018598920593262177
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,311, to,11,7.80705119752502e-05,-9.457898139953613,5,0.0023363821180175403,-6.059151649475098,-6,0.00225831160604229
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,320, (,14,1.636446831072859e-05,-11.020398139953613,10,2.7356222083676587e-06,-12.809151649475098,-4,-1.3628846102360931e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,58958,"
   
",15,1.4441592596661747e-05,-11.145398139953613,15,2.2455354520936625e-07,-15.309151649475098,0,-1.421703905145238e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,11162, �,16,1.2744660734942615e-05,-11.270398139953613,21,0.0,-1000000000.0,5,-1.2744660734942615e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,8945,"
        
",17,1.1972500775531086e-05,-11.332898139953613,21,0.0,-1000000000.0,4,-1.1972500775531086e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,357,AG,2790, total,20,6.821725310975269e-06,-11.895398139953613,18,5.677597346144553e-08,-16.684152603149414,-2,-6.764949337513823e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,1124, \,1,0.6791627466910531,-0.38689449429512024,1,0.9706877714009485,-0.029750416055321693,0,0.2915250247098954
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,57960, $\,3,8.83407437124773e-06,-11.636894226074219,11,1.7482234589063467e-10,-22.46725082397461,8,-8.83389954890184e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,314, {,10,3.6462579586213395e-07,-14.824394226074219,9,2.2447633552855065e-10,-22.21725082397461,-1,-3.644013195266054e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,59,\,12,1.5199864568997268e-07,-15.699394226074219,6,7.360295680875648e-10,-21.02975082397461,-6,-1.512626161218851e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,5867, {{,13,1.2601130320097317e-07,-15.886894226074219,21,0.0,-1000000000.0,8,-1.2601130320097317e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_451_path_0,371,AG,4687, {},17,6.74489901608925e-08,-16.51189422607422,21,0.0,-1000000000.0,4,-6.74489901608925e-08
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,193,AG,2619, There,1,0.4612342140519159,-0.7738493084907532,6,0.011925546918582467,-4.429072380065918,5,-0.44930866713333345
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,193,AG,400, $,6,0.04290146738364743,-3.1488492488861084,4,0.04716644178042536,-3.054072618484497,-2,0.004264974396777928
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,193,AG,362, A,16,8.281929541533925e-05,-9.398849487304688,21,0.0,-1000000000.0,5,-8.281929541533925e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,193,AG,8278, Only,16,8.281929541533925e-05,-9.398849487304688,20,1.0874691164429585e-05,-11.429072380065918,4,-7.194460425090967e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,193,AG,1752, For,19,5.692081381598499e-05,-9.773849487304688,21,0.0,-1000000000.0,2,-5.692081381598499e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,400, $,2,0.22255932822438243,-1.5025615692138672,4,0.008317366194297057,-4.789409637451172,2,-0.2142419620300854
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,510,":
",4,0.009778574431464836,-4.627561569213867,11,6.69325913384537e-06,-11.914409637451172,7,-0.009771881172330991
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,1052, there,5,0.005234093719065141,-5.252561569213867,5,0.005044737604898549,-5.289409637451172,0,-0.00018935611416659188
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,25,:,6,0.0014995929577279552,-6.502561569213867,10,8.154058897549458e-05,-9.414409637451172,4,-0.0014180523687524606
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,220, ,8,0.000802674268750483,-7.127561569213867,9,9.23975922597396e-05,-9.289409637451172,1,-0.0007102766764907433
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,345,",
",10,0.00031433176003137426,-8.065061569213867,16,3.582643445429852e-06,-12.539409637451172,6,-0.00031074911658594443
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,504, from,11,0.00022997002831325877,-8.377561569213867,18,2.462312429774687e-06,-12.914409637451172,7,-0.0002275077158834841
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,1447,":

",13,0.00020294783767374258,-8.502561569213867,21,0.0,-1000000000.0,8,-0.00020294783767374258
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,582, we,15,0.00011563619222277787,-9.065061569213867,21,0.0,-1000000000.0,6,-0.00011563619222277787
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,678, all,15,0.00011563619222277787,-9.065061569213867,17,3.161671743656847e-06,-12.664409637451172,2,-0.00011247452047912102
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,3070, **,17,0.0001086301495080876,-9.127561569213867,8,0.00017262142821572931,-8.664409637451172,-9,6.399127870764171e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_538_path_0,203,SS,429, that,20,2.7466003093834048e-05,-10.502561569213867,20,1.3179808686212648e-06,-13.539409637451172,0,-2.6148022225212784e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,105,DF,22955, handful,1,0.9982806255067672,-0.001720854314044118,1,0.9999645960934689,-3.540453326422721e-05,0,0.0016839705867016663
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,105,DF,39359, snack,6,1.774830697172217e-05,-10.939220428466797,21,0.0,-1000000000.0,15,-1.774830697172217e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,156,SS,2790, total,2,0.3591152231425693,-1.0241119861602783,3,0.10691138483781425,-2.23575496673584,1,-0.252203838304755
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,156,SS,9664, remaining,17,8.279757803865946e-05,-9.3991117477417,21,0.0,-1000000000.0,4,-8.279757803865946e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,159,AG,702, has,1,0.5345468719422499,-0.626335859298706,8,0.00010826650970550332,-9.130914688110352,7,-0.5344386054325444
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,159,AG,5023, currently,9,0.004081314758614567,-5.501336097717285,21,0.0,-1000000000.0,12,-0.004081314758614567
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,159,AG,15102, initially,15,0.0015982658237125261,-6.438836097717285,21,0.0,-1000000000.0,6,-0.0015982658237125261
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,159,AG,13214, originally,18,0.0009106644157058186,-7.001336097717285,21,0.0,-1000000000.0,3,-0.0009106644157058186
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_541_path_0,159,AG,8471, starts,20,0.0002956494494943439,-8.126336097717285,21,0.0,-1000000000.0,1,-0.0002956494494943439
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,582, we,2,0.173863996201267,-1.7494819164276123,1,0.494916026780688,-0.7033671736717224,-1,0.321052030579421
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,279, the,3,0.13540541638947048,-1.9994819164276123,3,0.20631168219792548,-1.5783672332763672,0,0.070906265808455
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,1817, each,5,0.05644537535152407,-2.8744819164276123,21,0.0,-1000000000.0,16,-0.05644537535152407
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,806, his,13,0.0011714866707574882,-6.749481678009033,21,0.0,-1000000000.0,8,-0.0011714866707574882
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,825, one,14,0.0011005098814214538,-6.811981678009033,21,0.0,-1000000000.0,7,-0.0011005098814214538
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,11563, Dan,16,0.0009123547365436449,-6.999481678009033,21,0.0,-1000000000.0,5,-0.0009123547365436449
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,137,SS,400, $,18,0.000519844058944475,-7.561981678009033,21,0.0,-1000000000.0,3,-0.000519844058944475
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,2783, cost,1,0.28484023613367143,-1.2558268308639526,5,0.012411242959856976,-4.389152526855469,4,-0.27242899317381447
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,3349, price,5,0.0720188815876458,-2.630826950073242,13,1.1317588625209032e-05,-11.389152526855469,8,-0.07200756399902059
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,5461, average,5,0.0720188815876458,-2.630826950073242,21,0.0,-1000000000.0,16,-0.0720188815876458
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,897, value,11,0.004063027270554648,-5.505826950073242,21,0.0,-1000000000.0,10,-0.004063027270554648
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,10164, spending,14,0.0019192381854846328,-6.255826950073242,20,1.7356084283834705e-06,-13.264152526855469,6,-0.0019175025770562493
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,19419, fraction,14,0.0019192381854846328,-6.255826950073242,21,0.0,-1000000000.0,7,-0.0019192381854846328
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,1372, number,16,0.0013190718283298275,-6.630826950073242,17,4.16350817885017e-06,-12.389152526855469,1,-0.0013149083201509774
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_54_path_0,138,AG,4982, unit,19,0.0010272941728306994,-6.880826950073242,21,0.0,-1000000000.0,2,-0.0010272941728306994
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,334,**,2,0.2690900779695424,-1.312709093093872,2,0.07944964342244211,-2.5326318740844727,0,-0.18964043454710028
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,74020,Ros,3,0.09899270750821508,-2.312709093093872,6,0.022762703949361317,-3.7826318740844727,3,-0.07623000355885376
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,14085,$$,4,0.025029276153994594,-3.687709093093872,1,0.7537972740148279,-0.2826318144798279,-3,0.7287679978608332
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,785,The,6,0.0038383647298857555,-5.562708854675293,4,0.03311953881981654,-3.4076318740844727,-2,0.02928117408993078
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,3,$,7,0.001246134580178676,-6.687708854675293,21,0.0,-1000000000.0,14,-0.001246134580178676
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,58736,$\,10,0.0008564549368874932,-7.062708854675293,16,0.00011944770778939226,-9.032631874084473,6,-0.000737007229098101
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,59,\,14,0.00027805020844176435,-8.187708854675293,21,0.0,-1000000000.0,7,-0.00027805020844176435
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_552_path_0,260,SS,44364,"---

",18,0.00014882955177054178,-8.812708854675293,21,0.0,-1000000000.0,3,-0.00014882955177054178
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,90,{,1,0.9987718663714508,-0.0012288884026929736,1,0.9999946356109105,-5.364403477869928e-06,0,0.0012227692394597423
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,96065,{(,2,0.001169441716593588,-6.7512288093566895,2,4.785090011545999e-06,-12.250005722045898,0,-0.0011646566265820421
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,4913,"{""",3,1.668118223422313e-05,-11.001229286193848,5,2.2159362976111183e-08,-17.6250057220459,2,-1.6659022871247018e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,76025,{T,4,1.299131778656978e-05,-11.251229286193848,3,3.466307578234157e-07,-14.875005722045898,-1,-1.2644687028746366e-05
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,84386,{s,6,5.415586970794808e-06,-12.126229286193848,17,3.160863367656678e-10,-21.8750057220459,11,-5.415270884458042e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,13608,{',7,3.2847195381273167e-06,-12.626229286193848,12,7.582517040277243e-10,-21.0000057220459,5,-3.283961286423289e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,314, {,8,1.5515916449462587e-06,-13.376229286193848,7,3.3982483745062656e-09,-19.5000057220459,-1,-1.5481933965717524e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,7,(,9,1.3692748207412107e-06,-13.501229286193848,21,0.0,-1000000000.0,12,-1.3692748207412107e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,2979,{{,10,1.2083807880911955e-06,-13.626229286193848,9,1.41660068076589e-09,-20.3750057220459,-1,-1.2069641874104297e-06
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,19999,{-,12,3.9230380436223377e-07,-14.751229286193848,11,9.736144602183888e-10,-20.7500057220459,-1,-3.913301899020154e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,63121,{Name,12,3.9230380436223377e-07,-14.751229286193848,21,0.0,-1000000000.0,9,-3.9230380436223377e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,515,"{
",14,3.4620689222182435e-07,-14.876229286193848,8,1.8189512794005601e-09,-20.1250057220459,-6,-3.443879409424238e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,4346,(A,14,3.4620689222182435e-07,-14.876229286193848,21,0.0,-1000000000.0,7,-3.4620689222182435e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,58,[,17,2.532903731985323e-07,-15.188729286193848,21,0.0,-1000000000.0,4,-2.532903731985323e-07
Qwen3-0.6B,Qwen3-8B,gsm1k,GSM1K_592_path_0,149,DF,54678,{return,18,2.379442852676015e-07,-15.251229286193848,21,0.0,-1000000000.0,3,-2.379442852676015e-07
